"ds","artist_id","count(1)"
"20150303","61dfd882204789d7d0f70fee2b901cef","115"
"20150303","6a493121e53d83f9e119b02942d7c8fe","196"
"20150303","6bb4c3bbdb6f5a96d643320c6b6005f5","431"
"20150303","6f462b173b2d6d20a2c9fb1ec0fd2dda","300"
"20150303","7e0db58c13d033dafe5f5e1e70ff7eb4","709"
"20150303","82fda1f850a9fe22e41b5c8dadaff4ac","135"
"20150303","8da51d03b8b8717431e8b902856fb45e","474"
"20150303","8f29cbc2a555034643d66f9e83dd7a7a","112"
"20150303","8fb3cef29f2c266af4c9ecef3b780e97","469"
"20150303","97de6333157f35467dff271d7afb0a23","321"
"20150303","9e58afbf3fea116b0050bf56bfb4442e","264"
"20150303","9f69ffd8852196e02cfa19b5cd9bc432","78"
"20150303","ac43c6ce2f9df4adfbb05edd97cecbcc","575"
"20150303","b6a175a48743caed6d035444c069ab64","47"
"20150303","b7522cc91cf57ada15de2298bfd6a3ee","388"
"20150303","be0c7a23c2aa9afb45163995b9ec938c","396"
"20150303","bf21d16799b240d6e445fa30472bd50b","15"
"20150303","c026b84e8f23a7741d9b670e3d8973f0","216"
"20150303","c5eac1d455675dfbc99f6c70f7b3971f","71"
"20150303","c5f0170f87a2fbb17bf65dc858c745e2","1520"
"20150303","ca6db6d4f02b7b946c57fc389e67dd7e","285"
"20150303","d773376e46311393cd89994bf9a93043","753"
"20150303","e087f8842fe66efa5ccee42ff791e0ca","58"
"20150303","e6e2fff03cc32ee9777de2c2ed5bac30","81"
"20150303","f5a5373f30de984e9142a206f94a2f46","59"
"20150303","f6e0f05fde7637afb8f8bc6bda74ca24","200"
"20150303","ffd47cf9cb66d226575336f0fa42ae25","66"
"20150304","023406156015ef87f99521f3b343f71f","458"
"20150304","025943df23acf5d3863b35fa6e0d79ec","181"
"20150304","03c6699ea836decbc5c8fc2dbae7bd3b","1342"
"20150304","099cd99056bf92e5f0e384465890a804","876"
"20150304","0c80008b0a28d356026f4b1097041689","74"
"20150304","1339f978614ff19cd48f07e5420556d4","60"
"20150304","1731019fbaa825714d5f8e61ad1bb7ff","153"
"20150304","25739ad1c56a511fcac86018ac4e49bb","24"
"20150304","28e32be6ba67e0c6fdfdff80ce07dfd4","68"
"20150304","2b7fedeea967becd9408b896de8ff903","5"
"20150304","2e14d32266ee6b4678595f8f50c369ac","1866"
"20150304","2ec1450a1389d4e3fc2a9a76c9378bb3","434"
"20150304","33fd0a2cfcfd24e114707bba71ca1de9","61"
"20150304","34bc4bc49a725f2686a5cf9c89985798","61"
"20150304","3964ee41d4e2ade1957a9135afe1b8dc","319"
"20150304","3e395c6b799d3d8cb7cd501b4503b536","688"
"20150304","40bbb0da5570702dd6ff3af5e9e3aea6","1008"
"20150304","445a257964b9689f115a69e8cc5dcb75","53"
"20150304","4b8eb68442432c242e9242be040bacf9","1188"
"20150304","4ee3f9c90101073c99d5440b41f07daa","40"
"20150304","4f3f68292e50f39cd8142733512c07d6","302"
"20150304","53dd7de874e0999634c28cdd94d21257","93"
"20150304","5e2ef5473cbbdb335f6d51dc57845437","410"
"20150304","61dfd882204789d7d0f70fee2b901cef","147"
"20150304","6a493121e53d83f9e119b02942d7c8fe","223"
"20150304","6bb4c3bbdb6f5a96d643320c6b6005f5","487"
"20150304","6f462b173b2d6d20a2c9fb1ec0fd2dda","366"
"20150304","7e0db58c13d033dafe5f5e1e70ff7eb4","565"
"20150304","82fda1f850a9fe22e41b5c8dadaff4ac","172"
"20150304","8da51d03b8b8717431e8b902856fb45e","554"
"20150304","8f29cbc2a555034643d66f9e83dd7a7a","84"
"20150304","8fb3cef29f2c266af4c9ecef3b780e97","545"
"20150304","97de6333157f35467dff271d7afb0a23","311"
"20150304","9e58afbf3fea116b0050bf56bfb4442e","265"
"20150304","9f69ffd8852196e02cfa19b5cd9bc432","75"
"20150304","ac43c6ce2f9df4adfbb05edd97cecbcc","746"
"20150304","b6a175a48743caed6d035444c069ab64","72"
"20150304","b7522cc91cf57ada15de2298bfd6a3ee","299"
"20150304","be0c7a23c2aa9afb45163995b9ec938c","348"
"20150304","bf21d16799b240d6e445fa30472bd50b","26"
"20150304","c026b84e8f23a7741d9b670e3d8973f0","220"
"20150304","c5eac1d455675dfbc99f6c70f7b3971f","54"
"20150304","c5f0170f87a2fbb17bf65dc858c745e2","1514"
"20150304","ca6db6d4f02b7b946c57fc389e67dd7e","175"
"20150304","d773376e46311393cd89994bf9a93043","810"
"20150304","e087f8842fe66efa5ccee42ff791e0ca","89"
"20150304","e6e2fff03cc32ee9777de2c2ed5bac30","64"
"20150304","f5a5373f30de984e9142a206f94a2f46","71"
"20150304","f6e0f05fde7637afb8f8bc6bda74ca24","171"
"20150304","ffd47cf9cb66d226575336f0fa42ae25","95"
"20150305","023406156015ef87f99521f3b343f71f","398"
"20150305","025943df23acf5d3863b35fa6e0d79ec","251"
"20150305","03c6699ea836decbc5c8fc2dbae7bd3b","2943"
"20150305","099cd99056bf92e5f0e384465890a804","866"
"20150305","0c80008b0a28d356026f4b1097041689","92"
"20150305","1339f978614ff19cd48f07e5420556d4","61"
"20150305","1731019fbaa825714d5f8e61ad1bb7ff","168"
"20150305","25739ad1c56a511fcac86018ac4e49bb","28"
"20150305","28e32be6ba67e0c6fdfdff80ce07dfd4","67"
"20150305","2b7fedeea967becd9408b896de8ff903","3"
"20150305","2e14d32266ee6b4678595f8f50c369ac","1496"
"20150305","2ec1450a1389d4e3fc2a9a76c9378bb3","758"
"20150305","33fd0a2cfcfd24e114707bba71ca1de9","88"
"20150305","34bc4bc49a725f2686a5cf9c89985798","46"
"20150305","3964ee41d4e2ade1957a9135afe1b8dc","298"
"20150305","3e395c6b799d3d8cb7cd501b4503b536","812"
"20150305","40bbb0da5570702dd6ff3af5e9e3aea6","857"
"20150305","445a257964b9689f115a69e8cc5dcb75","45"
"20150305","4b8eb68442432c242e9242be040bacf9","1119"
"20150305","4ee3f9c90101073c99d5440b41f07daa","56"
"20150305","4f3f68292e50f39cd8142733512c07d6","356"
"20150305","53dd7de874e0999634c28cdd94d21257","92"
"20150305","5e2ef5473cbbdb335f6d51dc57845437","716"
"20150305","61dfd882204789d7d0f70fee2b901cef","102"
"20150305","6a493121e53d83f9e119b02942d7c8fe","305"
"20150305","6bb4c3bbdb6f5a96d643320c6b6005f5","513"
"20150305","6f462b173b2d6d20a2c9fb1ec0fd2dda","332"
"20150305","7e0db58c13d033dafe5f5e1e70ff7eb4","606"
"20150305","82fda1f850a9fe22e41b5c8dadaff4ac","145"
"20150305","8da51d03b8b8717431e8b902856fb45e","450"
"20150305","8f29cbc2a555034643d66f9e83dd7a7a","78"
"20150305","8fb3cef29f2c266af4c9ecef3b780e97","644"
"20150305","97de6333157f35467dff271d7afb0a23","419"
"20150305","9e58afbf3fea116b0050bf56bfb4442e","245"
"20150305","9f69ffd8852196e02cfa19b5cd9bc432","66"
"20150305","ac43c6ce2f9df4adfbb05edd97cecbcc","523"
"20150305","b6a175a48743caed6d035444c069ab64","89"
"20150305","b7522cc91cf57ada15de2298bfd6a3ee","289"
"20150305","be0c7a23c2aa9afb45163995b9ec938c","318"
"20150305","bf21d16799b240d6e445fa30472bd50b","87"
"20150305","c026b84e8f23a7741d9b670e3d8973f0","233"
"20150305","c5eac1d455675dfbc99f6c70f7b3971f","33"
"20150305","c5f0170f87a2fbb17bf65dc858c745e2","1364"
"20150305","ca6db6d4f02b7b946c57fc389e67dd7e","252"
"20150305","d773376e46311393cd89994bf9a93043","582"
"20150305","e087f8842fe66efa5ccee42ff791e0ca","43"
"20150305","e6e2fff03cc32ee9777de2c2ed5bac30","117"
"20150305","f5a5373f30de984e9142a206f94a2f46","70"
"20150305","f6e0f05fde7637afb8f8bc6bda74ca24","154"
"20150305","ffd47cf9cb66d226575336f0fa42ae25","104"
"20150306","023406156015ef87f99521f3b343f71f","415"
"20150306","025943df23acf5d3863b35fa6e0d79ec","116"
"20150306","03c6699ea836decbc5c8fc2dbae7bd3b","1805"
"20150306","099cd99056bf92e5f0e384465890a804","1357"
"20150306","0c80008b0a28d356026f4b1097041689","114"
"20150306","1339f978614ff19cd48f07e5420556d4","55"
"20150306","1731019fbaa825714d5f8e61ad1bb7ff","150"
"20150306","25739ad1c56a511fcac86018ac4e49bb","18"
"20150306","28e32be6ba67e0c6fdfdff80ce07dfd4","63"
"20150306","2b7fedeea967becd9408b896de8ff903","7"
"20150306","2e14d32266ee6b4678595f8f50c369ac","1262"
"20150306","2ec1450a1389d4e3fc2a9a76c9378bb3","517"
"20150306","33fd0a2cfcfd24e114707bba71ca1de9","86"
"20150306","34bc4bc49a725f2686a5cf9c89985798","22"
"20150306","3964ee41d4e2ade1957a9135afe1b8dc","238"
"20150306","3e395c6b799d3d8cb7cd501b4503b536","794"
"20150306","40bbb0da5570702dd6ff3af5e9e3aea6","702"
"20150306","445a257964b9689f115a69e8cc5dcb75","103"
"20150306","4b8eb68442432c242e9242be040bacf9","1239"
"20150306","4ee3f9c90101073c99d5440b41f07daa","129"
"20150306","4f3f68292e50f39cd8142733512c07d6","275"
"20150306","53dd7de874e0999634c28cdd94d21257","92"
"20150306","5e2ef5473cbbdb335f6d51dc57845437","425"
"20150306","61dfd882204789d7d0f70fee2b901cef","121"
"20150306","6a493121e53d83f9e119b02942d7c8fe","142"
"20150306","6bb4c3bbdb6f5a96d643320c6b6005f5","500"
"20150306","6f462b173b2d6d20a2c9fb1ec0fd2dda","491"
"20150306","7e0db58c13d033dafe5f5e1e70ff7eb4","594"
"20150306","82fda1f850a9fe22e41b5c8dadaff4ac","131"
"20150306","8da51d03b8b8717431e8b902856fb45e","470"
"20150306","8f29cbc2a555034643d66f9e83dd7a7a","109"
"20150306","8fb3cef29f2c266af4c9ecef3b780e97","679"
"20150306","97de6333157f35467dff271d7afb0a23","359"
"20150306","9e58afbf3fea116b0050bf56bfb4442e","325"
"20150306","9f69ffd8852196e02cfa19b5cd9bc432","81"
"20150306","ac43c6ce2f9df4adfbb05edd97cecbcc","528"
"20150306","b6a175a48743caed6d035444c069ab64","61"
"20150306","b7522cc91cf57ada15de2298bfd6a3ee","295"
"20150306","be0c7a23c2aa9afb45163995b9ec938c","353"
"20150306","bf21d16799b240d6e445fa30472bd50b","8"
"20150306","c026b84e8f23a7741d9b670e3d8973f0","215"
"20150306","c5eac1d455675dfbc99f6c70f7b3971f","34"
"20150306","c5f0170f87a2fbb17bf65dc858c745e2","1441"
"20150306","ca6db6d4f02b7b946c57fc389e67dd7e","304"
"20150306","d773376e46311393cd89994bf9a93043","701"
"20150306","e087f8842fe66efa5ccee42ff791e0ca","72"
"20150306","e6e2fff03cc32ee9777de2c2ed5bac30","97"
"20150306","f5a5373f30de984e9142a206f94a2f46","90"
"20150306","f6e0f05fde7637afb8f8bc6bda74ca24","165"
"20150306","ffd47cf9cb66d226575336f0fa42ae25","86"
"20150307","023406156015ef87f99521f3b343f71f","550"
"20150307","025943df23acf5d3863b35fa6e0d79ec","146"
"20150307","03c6699ea836decbc5c8fc2dbae7bd3b","1013"
"20150307","099cd99056bf92e5f0e384465890a804","1534"
"20150307","0c80008b0a28d356026f4b1097041689","108"
"20150307","1339f978614ff19cd48f07e5420556d4","63"
"20150307","1731019fbaa825714d5f8e61ad1bb7ff","179"
"20150307","25739ad1c56a511fcac86018ac4e49bb","41"
"20150307","28e32be6ba67e0c6fdfdff80ce07dfd4","47"
"20150307","2b7fedeea967becd9408b896de8ff903","3"
"20150307","2e14d32266ee6b4678595f8f50c369ac","1483"
"20150307","2ec1450a1389d4e3fc2a9a76c9378bb3","813"
"20150307","33fd0a2cfcfd24e114707bba71ca1de9","101"
"20150307","34bc4bc49a725f2686a5cf9c89985798","70"
"20150307","3964ee41d4e2ade1957a9135afe1b8dc","296"
"20150307","3e395c6b799d3d8cb7cd501b4503b536","772"
"20150307","40bbb0da5570702dd6ff3af5e9e3aea6","731"
"20150307","445a257964b9689f115a69e8cc5dcb75","47"
"20150307","4b8eb68442432c242e9242be040bacf9","1427"
"20150307","4ee3f9c90101073c99d5440b41f07daa","19"
"20150307","4f3f68292e50f39cd8142733512c07d6","325"
"20150307","53dd7de874e0999634c28cdd94d21257","102"
"20150307","5e2ef5473cbbdb335f6d51dc57845437","440"
"20150307","61dfd882204789d7d0f70fee2b901cef","155"
"20150307","6a493121e53d83f9e119b02942d7c8fe","128"
"20150307","6bb4c3bbdb6f5a96d643320c6b6005f5","421"
"20150307","6f462b173b2d6d20a2c9fb1ec0fd2dda","1010"
"20150307","7e0db58c13d033dafe5f5e1e70ff7eb4","565"
"20150307","82fda1f850a9fe22e41b5c8dadaff4ac","133"
"20150307","8da51d03b8b8717431e8b902856fb45e","403"
"20150307","8f29cbc2a555034643d66f9e83dd7a7a","70"
"20150307","8fb3cef29f2c266af4c9ecef3b780e97","625"
"20150307","97de6333157f35467dff271d7afb0a23","389"
"20150307","9e58afbf3fea116b0050bf56bfb4442e","269"
"20150307","9f69ffd8852196e02cfa19b5cd9bc432","136"
"20150307","ac43c6ce2f9df4adfbb05edd97cecbcc","475"
"20150307","b6a175a48743caed6d035444c069ab64","90"
"20150307","b7522cc91cf57ada15de2298bfd6a3ee","276"
"20150307","be0c7a23c2aa9afb45163995b9ec938c","383"
"20150307","bf21d16799b240d6e445fa30472bd50b","22"
"20150307","c026b84e8f23a7741d9b670e3d8973f0","205"
"20150307","c5eac1d455675dfbc99f6c70f7b3971f","101"
"20150307","c5f0170f87a2fbb17bf65dc858c745e2","1474"
"20150307","ca6db6d4f02b7b946c57fc389e67dd7e","240"
"20150307","d773376e46311393cd89994bf9a93043","628"
"20150307","e087f8842fe66efa5ccee42ff791e0ca","51"
"20150307","e6e2fff03cc32ee9777de2c2ed5bac30","92"
"20150307","f5a5373f30de984e9142a206f94a2f46","76"
"20150307","f6e0f05fde7637afb8f8bc6bda74ca24","154"
"20150307","ffd47cf9cb66d226575336f0fa42ae25","124"
"20150308","023406156015ef87f99521f3b343f71f","453"
"20150308","025943df23acf5d3863b35fa6e0d79ec","153"
"20150308","03c6699ea836decbc5c8fc2dbae7bd3b","1151"
"20150308","099cd99056bf92e5f0e384465890a804","1298"
"20150308","0c80008b0a28d356026f4b1097041689","75"
"20150308","1339f978614ff19cd48f07e5420556d4","44"
"20150308","1731019fbaa825714d5f8e61ad1bb7ff","153"
"20150308","25739ad1c56a511fcac86018ac4e49bb","48"
"20150308","28e32be6ba67e0c6fdfdff80ce07dfd4","36"
"20150308","2b7fedeea967becd9408b896de8ff903","6"
"20150308","2e14d32266ee6b4678595f8f50c369ac","1263"
"20150308","2ec1450a1389d4e3fc2a9a76c9378bb3","500"
"20150308","33fd0a2cfcfd24e114707bba71ca1de9","90"
"20150308","34bc4bc49a725f2686a5cf9c89985798","72"
"20150308","3964ee41d4e2ade1957a9135afe1b8dc","263"
"20150308","3e395c6b799d3d8cb7cd501b4503b536","1053"
"20150308","40bbb0da5570702dd6ff3af5e9e3aea6","867"
"20150308","445a257964b9689f115a69e8cc5dcb75","97"
"20150308","4b8eb68442432c242e9242be040bacf9","1549"
"20150308","4ee3f9c90101073c99d5440b41f07daa","27"
"20150308","4f3f68292e50f39cd8142733512c07d6","373"
"20150308","53dd7de874e0999634c28cdd94d21257","80"
"20150308","5e2ef5473cbbdb335f6d51dc57845437","396"
"20150308","61dfd882204789d7d0f70fee2b901cef","114"
"20150308","6a493121e53d83f9e119b02942d7c8fe","152"
"20150308","6bb4c3bbdb6f5a96d643320c6b6005f5","465"
"20150308","6f462b173b2d6d20a2c9fb1ec0fd2dda","1115"
"20150308","7e0db58c13d033dafe5f5e1e70ff7eb4","652"
"20150308","82fda1f850a9fe22e41b5c8dadaff4ac","150"
"20150308","8da51d03b8b8717431e8b902856fb45e","382"
"20150308","8f29cbc2a555034643d66f9e83dd7a7a","77"
"20150308","8fb3cef29f2c266af4c9ecef3b780e97","718"
"20150308","97de6333157f35467dff271d7afb0a23","300"
"20150308","9e58afbf3fea116b0050bf56bfb4442e","337"
"20150308","9f69ffd8852196e02cfa19b5cd9bc432","56"
"20150308","ac43c6ce2f9df4adfbb05edd97cecbcc","588"
"20150308","b6a175a48743caed6d035444c069ab64","126"
"20150308","b7522cc91cf57ada15de2298bfd6a3ee","303"
"20150308","be0c7a23c2aa9afb45163995b9ec938c","361"
"20150308","bf21d16799b240d6e445fa30472bd50b","12"
"20150308","c026b84e8f23a7741d9b670e3d8973f0","158"
"20150308","c5eac1d455675dfbc99f6c70f7b3971f","53"
"20150308","c5f0170f87a2fbb17bf65dc858c745e2","1325"
"20150308","ca6db6d4f02b7b946c57fc389e67dd7e","236"
"20150308","d773376e46311393cd89994bf9a93043","712"
"20150308","e087f8842fe66efa5ccee42ff791e0ca","110"
"20150308","e6e2fff03cc32ee9777de2c2ed5bac30","86"
"20150308","f5a5373f30de984e9142a206f94a2f46","75"
"20150308","f6e0f05fde7637afb8f8bc6bda74ca24","146"
"20150308","ffd47cf9cb66d226575336f0fa42ae25","62"
"20150309","023406156015ef87f99521f3b343f71f","411"
"20150309","025943df23acf5d3863b35fa6e0d79ec","99"
"20150309","03c6699ea836decbc5c8fc2dbae7bd3b","971"
"20150309","099cd99056bf92e5f0e384465890a804","1956"
"20150309","0c80008b0a28d356026f4b1097041689","86"
"20150309","1339f978614ff19cd48f07e5420556d4","69"
"20150309","1731019fbaa825714d5f8e61ad1bb7ff","139"
"20150309","25739ad1c56a511fcac86018ac4e49bb","39"
"20150309","28e32be6ba67e0c6fdfdff80ce07dfd4","58"
"20150309","2b7fedeea967becd9408b896de8ff903","1"
"20150309","2e14d32266ee6b4678595f8f50c369ac","1219"
"20150309","2ec1450a1389d4e3fc2a9a76c9378bb3","572"
"20150309","33fd0a2cfcfd24e114707bba71ca1de9","105"
"20150309","34bc4bc49a725f2686a5cf9c89985798","68"
"20150309","3964ee41d4e2ade1957a9135afe1b8dc","261"
"20150309","3e395c6b799d3d8cb7cd501b4503b536","1185"
"20150309","40bbb0da5570702dd6ff3af5e9e3aea6","738"
"20150309","445a257964b9689f115a69e8cc5dcb75","114"
"20150309","4b8eb68442432c242e9242be040bacf9","1397"
"20150309","4ee3f9c90101073c99d5440b41f07daa","17"
"20150309","4f3f68292e50f39cd8142733512c07d6","304"
"20150309","53dd7de874e0999634c28cdd94d21257","87"
"20150309","5e2ef5473cbbdb335f6d51dc57845437","307"
"20150309","61dfd882204789d7d0f70fee2b901cef","111"
"20150309","6a493121e53d83f9e119b02942d7c8fe","182"
"20150309","6bb4c3bbdb6f5a96d643320c6b6005f5","482"
"20150309","6f462b173b2d6d20a2c9fb1ec0fd2dda","709"
"20150309","7e0db58c13d033dafe5f5e1e70ff7eb4","586"
"20150309","82fda1f850a9fe22e41b5c8dadaff4ac","129"
"20150309","8da51d03b8b8717431e8b902856fb45e","375"
"20150309","8f29cbc2a555034643d66f9e83dd7a7a","73"
"20150309","8fb3cef29f2c266af4c9ecef3b780e97","779"
"20150309","97de6333157f35467dff271d7afb0a23","405"
"20150309","9e58afbf3fea116b0050bf56bfb4442e","223"
"20150309","9f69ffd8852196e02cfa19b5cd9bc432","70"
"20150309","ac43c6ce2f9df4adfbb05edd97cecbcc","438"
"20150309","b6a175a48743caed6d035444c069ab64","81"
"20150309","b7522cc91cf57ada15de2298bfd6a3ee","359"
"20150309","be0c7a23c2aa9afb45163995b9ec938c","369"
"20150309","bf21d16799b240d6e445fa30472bd50b","5"
"20150309","c026b84e8f23a7741d9b670e3d8973f0","192"
"20150309","c5eac1d455675dfbc99f6c70f7b3971f","36"
"20150309","c5f0170f87a2fbb17bf65dc858c745e2","1263"
"20150309","ca6db6d4f02b7b946c57fc389e67dd7e","271"
"20150309","d773376e46311393cd89994bf9a93043","845"
"20150309","e087f8842fe66efa5ccee42ff791e0ca","77"
"20150309","e6e2fff03cc32ee9777de2c2ed5bac30","89"
"20150309","f5a5373f30de984e9142a206f94a2f46","63"
"20150309","f6e0f05fde7637afb8f8bc6bda74ca24","137"
"20150309","ffd47cf9cb66d226575336f0fa42ae25","118"
"20150310","023406156015ef87f99521f3b343f71f","481"
"20150310","025943df23acf5d3863b35fa6e0d79ec","102"
"20150310","03c6699ea836decbc5c8fc2dbae7bd3b","741"
"20150310","099cd99056bf92e5f0e384465890a804","1473"
